subject,age_group,statementtype,time_delay,phase1_statement,make_base_beliefs,correction_statement,make_detections,make_test_beliefs,testresponse,alternateresponse,make_cr_response,topic,target,alternate,fact_recall_coding_final,alternate_recall_coding_final
5d8aa95dd06260000179442b,older,correct_1,24.12,brooms_standing_m.png,1,brooms_standing_c.png,1,6,if the bristles are positioned in a certain way,gravity,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,1
5d8aa95dd06260000179442b,older,correct_3,24.12,cali_fires_m.png,6,cali_fires_c.png,1,6,lack of rain,lack of rain,1,cali_fires,downed electric power lines,bad forest management,E,E
5d8aa95dd06260000179442b,older,correct_1,24.12,cali_statelaw_m.png,5,cali_statelaw_c.png,0,6,consumers,,0,cali_statelaw,water agencies,homeowners,E,
5d8aa95dd06260000179442b,older,correct_3,24.12,chess_players_m.png,3,chess_players_c.png,1,4,20,100,1,chess_players,90,0,E,E
5d8aa95dd06260000179442b,older,correct_3,24.12,cinderella_castle_m.png,1,cinderella_castle_c.png,1,6,to be dismantled during a hurricane,,0,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,1,
5d8aa95dd06260000179442b,older,correct_1,24.12,clinton_nkorea_m.png,1,clinton_nkorea_c.png,0,1,1 billion dollars,10 million dollars,1,clinton_nkorea,1.4 billion,3 billion,E,E
5d8aa95dd06260000179442b,older,correct_1,24.12,coffee_m.png,5,coffee_c.png,1,5,10th,,0,coffee,15th,2nd,E,
5d8aa95dd06260000179442b,older,repeated,24.12,coronabeer_covid_c.png,6,coronabeer_covid_c.png,0,6,increased the sale of corona beer,,0,coronabeer_covid,sharp increase,sharp decrease,2,
5d8aa95dd06260000179442b,older,repeated,24.12,federal_state_dollars_c.png,1,federal_state_dollars_c.png,0,6,california,alabama,1,federal_state_dollars,california,virginia,2,E
5d8aa95dd06260000179442b,older,correct_1,24.12,gas_2018_m.png,1,gas_2018_c.png,0,4,increased,,0,gas_2018,rose 15%,rose 25%,A,
5d8aa95dd06260000179442b,older,correct_1,24.12,guncontrol_warrant_m.png,6,guncontrol_warrant_c.png,1,6,none,anytime they want to,1,guncontrol_warrant,require a warrant,at any time,E,1
5d8aa95dd06260000179442b,older,repeated,24.12,immigration_boy_cage_c.png,6,immigration_boy_cage_c.png,0,6,family separation at the border,,0,immigration_boy_cage,at a protest,separated from parents,1,
5d8aa95dd06260000179442b,older,correct_1,24.12,liberian_women_m.png,5,liberian_women_c.png,1,5,70 percent,80 percent,1,liberian_women,0.6,>38%,E,E
5d8aa95dd06260000179442b,older,repeated,24.12,library_americanflag_c.png,1,library_americanflag_c.png,0,6,it wasnt displayed properly,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,
5d8aa95dd06260000179442b,older,correct_1,24.12,mexican_border_crossings_m.png,2,mexican_border_crossings_c.png,0,2,50%,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,E,
5d8aa95dd06260000179442b,older,correct_3,24.12,military_pay_m.png,1,military_pay_c.png,1,6,every year,ten years ago,1,military_pay,every year since 1983,none in 10 years,2,E
5d8aa95dd06260000179442b,older,repeated,24.12,missing_people_c.png,0,missing_people_c.png,0,6,state parks,,0,missing_people,national parks,cave systems,2,
5d8aa95dd06260000179442b,older,correct_1,24.12,murder_year_m.png,3,murder_year_c.png,1,4,2008,2017,1,murder_year,1980,2017,E,1
5d8aa95dd06260000179442b,older,correct_3,24.12,obama_website_m.png,6,obama_website_c.png,1,6,2.1 billion,21 billion,1,obama_website,2.1 billion,5 billion,2,E
5d8aa95dd06260000179442b,older,correct_3,24.12,pope_guncontrol_m.png,1,pope_guncontrol_c.png,1,2,people who sell guns,,0,pope_guncontrol,gun manufacturers,gun owners,2,
5d8aa95dd06260000179442b,older,repeated,24.12,pres_vacation_c.png,2,pres_vacation_c.png,0,6,bill clinton,,0,pres_vacation,clinton,obama,2,
5d8aa95dd06260000179442b,older,correct_3,24.12,race_starbucks_m.png,6,race_starbucks_c.png,1,6,$2 ,2 million dollars,1,race_starbucks,2,2 million,2,1
5d8aa95dd06260000179442b,older,repeated,24.12,rep_control_c.png,1,rep_control_c.png,0,4,2017,,0,rep_control,2007,1928,E,
5d8aa95dd06260000179442b,older,repeated,24.12,rural_hospitals_c.png,5,rural_hospitals_c.png,0,6,people in rural areas do not have health insurance,,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,
5d8aa95dd06260000179442b,older,correct_3,24.12,skorea_population_m.png,6,skorea_population_c.png,1,5,13 million,population of south korea is 41 million,1,skorea_population,<10 million people,about 38 million people,E,E
5d8aa95dd06260000179442b,older,repeated,24.12,soccer_revenue_gap_c.png,1,soccer_revenue_gap_c.png,0,5,3 million dollars,,0,soccer_revenue_gap,5.8 million more,20 million more,E,
5d8aa95dd06260000179442b,older,correct_1,24.12,swimmingpool_deaths_m.png,1,swimmingpool_deaths_c.png,1,5,3600,"360,000 per year",1,swimmingpool_deaths,3709,360000,E,1
5d8aa95dd06260000179442b,older,correct_1,24.12,tax_allocation_m.png,1,tax_allocation_c.png,1,6,social programs such as medicare,most money goes to defense spending,1,tax_allocation,social ('medicare'),military ('war on terror'),2,1
5d8aa95dd06260000179442b,older,correct_3,24.12,tax_pres_law_m.png,6,tax_pres_law_c.png,1,6,no,,0,tax_pres_law,yes there is a law,no there is no law,1,
5d8aa95dd06260000179442b,older,repeated,24.12,test_american_cars_c.png,1,test_american_cars_c.png,0,6,crash dummy simulating a real person,,0,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,
5d8aa95dd06260000179442b,older,repeated,24.12,trump_signed_legislation_c.png,6,trump_signed_legislation_c.png,0,6,least amount,,0,trump_signed_legislation,less than any since ww2,more than any other president,2,
5d8aa95dd06260000179442b,older,repeated,24.12,us_trading_partner_c.png,6,us_trading_partner_c.png,0,6,china,,0,us_trading_partner,china,the united kingdom,2,
5d8aa95dd06260000179442b,older,correct_1,24.12,ut_athletes_ipad_m.png,2,ut_athletes_ipad_c.png,1,5,10 per cent,100 per cent,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,1
5d8aa95dd06260000179442b,older,correct_1,24.12,vaccines_autism_m.png,1,vaccines_autism_c.png,1,6,no link between vaccines and autism,no link betwen vaccines and autism,1,vaccines_autism,do not cause autism,vaccines cause autism,2,2
5d8aa95dd06260000179442b,older,repeated,24.12,veteran_suicide_c.png,1,veteran_suicide_c.png,0,6,8 per cent,,0,veteran_suicide,0.09,0.7,E,
5d8aa95dd06260000179442b,older,correct_3,24.12,voter_turnout_m.png,6,voter_turnout_c.png,1,6,1996,,0,voter_turnout,higher than 2012,lowest since 1996,1,
5d8b32e664ac880018630273,younger,correct_1,24.4,abortion_bieber_m.png,3,abortion_bieber_c.png,1,4,pro-choice,justin bieber's views on abortion have changed from pro-choice to pro-life,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,1,1
5d8b32e664ac880018630273,younger,correct_1,24.4,alabama_senate_m.png,4,alabama_senate_c.png,1,2,33,NA,0,alabama_senate,21 years,30 years,E,
5d8b32e664ac880018630273,younger,correct_1,24.4,alaska_polarbears_m.png,2,alaska_polarbears_c.png,1,6,they are endangered,polar bears in alaska have healthy populations,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,1
