subject,time_delay,age_group,trial_count,topic,statement,statementtype,make_fams
61107313f8a8c5d8adc23703,24.27,younger,39,africa_revenue,africa_revenue_c.png,filler,2
61107313f8a8c5d8adc23703,24.27,younger,40,swimmingpool_deaths,swimmingpool_deaths_m.png,correct_3,1
61107313f8a8c5d8adc23703,24.27,younger,41,cleanest_air,cleanest_air_c.png,filler,4
61107313f8a8c5d8adc23703,24.27,younger,42,vaccines_autism,vaccines_autism_m.png,correct_3,1
61107313f8a8c5d8adc23703,24.27,younger,43,guncontrol_background,guncontrol_background_c.png,filler,6
61107313f8a8c5d8adc23703,24.27,younger,44,tax_allocation,tax_allocation_m.png,correct_3,4
61107313f8a8c5d8adc23703,24.27,younger,45,cali_statelaw,cali_statelaw_m.png,correct_3,2
61107313f8a8c5d8adc23703,24.27,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,3
61107313f8a8c5d8adc23703,24.27,younger,47,gas_2018,gas_2018_m.png,correct_3,5
61107313f8a8c5d8adc23703,24.27,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,2
61107313f8a8c5d8adc23703,24.27,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,2
61107313f8a8c5d8adc23703,24.27,younger,50,black_homeownership,black_homeownership_m.png,correct_3,4
61107313f8a8c5d8adc23703,24.27,younger,51,starwars_trump,starwars_trump_c.png,filler,6
61107313f8a8c5d8adc23703,24.27,younger,52,ut_athletes_ipad,ut_athletes_ipad_m.png,correct_3,1
61107313f8a8c5d8adc23703,24.27,younger,53,coffee,coffee_m.png,correct_3,5
61107313f8a8c5d8adc23703,24.27,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,2
61107313f8a8c5d8adc23703,24.27,younger,55,hurricane_relief,hurricane_relief_c.png,filler,5
61107313f8a8c5d8adc23703,24.27,younger,56,liberian_women,liberian_women_m.png,correct_3,5
61107313f8a8c5d8adc23703,24.27,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,6
61107313f8a8c5d8adc23703,24.27,younger,58,clinton_nkorea,clinton_nkorea_m.png,correct_3,1
61107313f8a8c5d8adc23703,24.27,younger,59,guncontrol_warrant,guncontrol_warrant_m.png,correct_3,6
61107313f8a8c5d8adc23703,24.27,younger,60,energy_independence,energy_independence_c.png,filler,0
61108077464f6e272d1c8797,36.91,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,2
61108077464f6e272d1c8797,36.91,younger,2,black_homeownership,black_homeownership_m.png,correct_3,5
61108077464f6e272d1c8797,36.91,younger,3,liberian_women,liberian_women_m.png,correct_3,1
61108077464f6e272d1c8797,36.91,younger,4,cleanest_air,cleanest_air_c.png,filler,2
61108077464f6e272d1c8797,36.91,younger,5,guncontrol_background,guncontrol_background_c.png,filler,4
61108077464f6e272d1c8797,36.91,younger,6,ut_athletes_ipad,ut_athletes_ipad_m.png,correct_3,1
61108077464f6e272d1c8797,36.91,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,2
61108077464f6e272d1c8797,36.91,younger,8,brooms_standing,brooms_standing_m.png,correct_3,5
61108077464f6e272d1c8797,36.91,younger,9,africa_revenue,africa_revenue_c.png,filler,1
61108077464f6e272d1c8797,36.91,younger,10,vaccines_autism,vaccines_autism_m.png,correct_3,1
61108077464f6e272d1c8797,36.91,younger,11,cali_statelaw,cali_statelaw_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,3
61108077464f6e272d1c8797,36.91,younger,13,energy_independence,energy_independence_c.png,filler,2
61108077464f6e272d1c8797,36.91,younger,14,tax_allocation,tax_allocation_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,4
61108077464f6e272d1c8797,36.91,younger,16,coffee,coffee_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,17,trump_emotional,trump_emotional_c.png,filler,3
61108077464f6e272d1c8797,36.91,younger,18,guncontrol_warrant,guncontrol_warrant_m.png,correct_3,2
61108077464f6e272d1c8797,36.91,younger,19,swimmingpool_deaths,swimmingpool_deaths_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,4
61108077464f6e272d1c8797,36.91,younger,21,gas_2018,gas_2018_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,22,mass_shootings,mass_shootings_c.png,filler,4
61108077464f6e272d1c8797,36.91,younger,23,mexican_border_crossings,mexican_border_crossings_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,24,starwars_trump,starwars_trump_c.png,filler,3
61108077464f6e272d1c8797,36.91,younger,25,automobile_invention,automobile_invention_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,26,disease_illinois,disease_illinois_c.png,filler,2
61108077464f6e272d1c8797,36.91,younger,27,murder_year,murder_year_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,28,hurricane_relief,hurricane_relief_c.png,filler,3
61108077464f6e272d1c8797,36.91,younger,29,un_resolutions,un_resolutions_c.png,filler,2
61108077464f6e272d1c8797,36.91,younger,30,clinton_nkorea,clinton_nkorea_m.png,correct_3,2
61108077464f6e272d1c8797,36.91,younger,31,mexican_border_crossings,mexican_border_crossings_m.png,correct_3,4
61108077464f6e272d1c8797,36.91,younger,32,mass_shootings,mass_shootings_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,33,murder_year,murder_year_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,34,un_resolutions,un_resolutions_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,35,automobile_invention,automobile_invention_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,36,disease_illinois,disease_illinois_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,37,trump_emotional,trump_emotional_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,38,brooms_standing,brooms_standing_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,39,africa_revenue,africa_revenue_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,40,swimmingpool_deaths,swimmingpool_deaths_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,41,cleanest_air,cleanest_air_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,42,vaccines_autism,vaccines_autism_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,43,guncontrol_background,guncontrol_background_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,44,tax_allocation,tax_allocation_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,45,cali_statelaw,cali_statelaw_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,47,gas_2018,gas_2018_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,50,black_homeownership,black_homeownership_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,51,starwars_trump,starwars_trump_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,52,ut_athletes_ipad,ut_athletes_ipad_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,53,coffee,coffee_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,55,hurricane_relief,hurricane_relief_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,56,liberian_women,liberian_women_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,6
61108077464f6e272d1c8797,36.91,younger,58,clinton_nkorea,clinton_nkorea_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,59,guncontrol_warrant,guncontrol_warrant_m.png,correct_3,6
61108077464f6e272d1c8797,36.91,younger,60,energy_independence,energy_independence_c.png,filler,6
611131e47725f6a04c723651,24.11,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,2,black_homeownership,black_homeownership_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,3,liberian_women,liberian_women_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,4,cleanest_air,cleanest_air_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,5,guncontrol_background,guncontrol_background_c.png,filler,4
611131e47725f6a04c723651,24.11,younger,6,ut_athletes_ipad,ut_athletes_ipad_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,2
611131e47725f6a04c723651,24.11,younger,8,brooms_standing,brooms_standing_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,9,africa_revenue,africa_revenue_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,10,vaccines_autism,vaccines_autism_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,11,cali_statelaw,cali_statelaw_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,4
611131e47725f6a04c723651,24.11,younger,13,energy_independence,energy_independence_c.png,filler,4
611131e47725f6a04c723651,24.11,younger,14,tax_allocation,tax_allocation_m.png,correct_3,5
611131e47725f6a04c723651,24.11,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,16,coffee,coffee_m.png,correct_3,4
611131e47725f6a04c723651,24.11,younger,17,trump_emotional,trump_emotional_c.png,filler,3
611131e47725f6a04c723651,24.11,younger,18,guncontrol_warrant,guncontrol_warrant_m.png,correct_3,2
611131e47725f6a04c723651,24.11,younger,19,swimmingpool_deaths,swimmingpool_deaths_m.png,correct_3,3
611131e47725f6a04c723651,24.11,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,4
611131e47725f6a04c723651,24.11,younger,21,gas_2018,gas_2018_m.png,correct_3,2
611131e47725f6a04c723651,24.11,younger,22,mass_shootings,mass_shootings_c.png,filler,5
611131e47725f6a04c723651,24.11,younger,23,mexican_border_crossings,mexican_border_crossings_m.png,correct_3,4
611131e47725f6a04c723651,24.11,younger,24,starwars_trump,starwars_trump_c.png,filler,3
611131e47725f6a04c723651,24.11,younger,25,automobile_invention,automobile_invention_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,26,disease_illinois,disease_illinois_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,27,murder_year,murder_year_m.png,correct_3,4
611131e47725f6a04c723651,24.11,younger,28,hurricane_relief,hurricane_relief_c.png,filler,5
611131e47725f6a04c723651,24.11,younger,29,un_resolutions,un_resolutions_c.png,filler,2
611131e47725f6a04c723651,24.11,younger,30,clinton_nkorea,clinton_nkorea_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,31,mexican_border_crossings,mexican_border_crossings_m.png,correct_3,4
611131e47725f6a04c723651,24.11,younger,32,mass_shootings,mass_shootings_c.png,filler,5
611131e47725f6a04c723651,24.11,younger,33,murder_year,murder_year_m.png,correct_3,4
611131e47725f6a04c723651,24.11,younger,34,un_resolutions,un_resolutions_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,35,automobile_invention,automobile_invention_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,36,disease_illinois,disease_illinois_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,37,trump_emotional,trump_emotional_c.png,filler,4
611131e47725f6a04c723651,24.11,younger,38,brooms_standing,brooms_standing_m.png,correct_3,2
611131e47725f6a04c723651,24.11,younger,39,africa_revenue,africa_revenue_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,40,swimmingpool_deaths,swimmingpool_deaths_m.png,correct_3,2
611131e47725f6a04c723651,24.11,younger,41,cleanest_air,cleanest_air_c.png,filler,3
611131e47725f6a04c723651,24.11,younger,42,vaccines_autism,vaccines_autism_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,43,guncontrol_background,guncontrol_background_c.png,filler,5
611131e47725f6a04c723651,24.11,younger,44,tax_allocation,tax_allocation_m.png,correct_3,5
611131e47725f6a04c723651,24.11,younger,45,cali_statelaw,cali_statelaw_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,47,gas_2018,gas_2018_m.png,correct_3,2
611131e47725f6a04c723651,24.11,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,5
611131e47725f6a04c723651,24.11,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,50,black_homeownership,black_homeownership_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,51,starwars_trump,starwars_trump_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,52,ut_athletes_ipad,ut_athletes_ipad_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,53,coffee,coffee_m.png,correct_3,4
611131e47725f6a04c723651,24.11,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,2
611131e47725f6a04c723651,24.11,younger,55,hurricane_relief,hurricane_relief_c.png,filler,5
611131e47725f6a04c723651,24.11,younger,56,liberian_women,liberian_women_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,1
611131e47725f6a04c723651,24.11,younger,58,clinton_nkorea,clinton_nkorea_m.png,correct_3,1
611131e47725f6a04c723651,24.11,younger,59,guncontrol_warrant,guncontrol_warrant_m.png,correct_3,3
611131e47725f6a04c723651,24.11,younger,60,energy_independence,energy_independence_c.png,filler,4
61115686fa7f267dae6767fc,44.27,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,2,biden_studentdebt,biden_studentdebt_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,3,coronabeer_covid,coronabeer_covid_m.png,correct_3,4
61115686fa7f267dae6767fc,44.27,younger,4,cleanest_air,cleanest_air_c.png,filler,5
61115686fa7f267dae6767fc,44.27,younger,5,guncontrol_background,guncontrol_background_c.png,filler,0
61115686fa7f267dae6767fc,44.27,younger,6,us_trading_partner,us_trading_partner_m.png,correct_3,2
61115686fa7f267dae6767fc,44.27,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,8,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,9,africa_revenue,africa_revenue_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,10,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,6
61115686fa7f267dae6767fc,44.27,younger,11,rural_hospitals,rural_hospitals_m.png,correct_3,3
61115686fa7f267dae6767fc,44.27,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,13,energy_independence,energy_independence_c.png,filler,0
61115686fa7f267dae6767fc,44.27,younger,14,pres_vacation,pres_vacation_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,16,missing_people,missing_people_m.png,correct_3,3
61115686fa7f267dae6767fc,44.27,younger,17,trump_emotional,trump_emotional_c.png,filler,2
61115686fa7f267dae6767fc,44.27,younger,18,federal_state_dollars,federal_state_dollars_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,19,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,4
61115686fa7f267dae6767fc,44.27,younger,21,test_american_cars,test_american_cars_m.png,correct_3,2
61115686fa7f267dae6767fc,44.27,younger,22,mass_shootings,mass_shootings_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,23,rep_control,rep_control_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,24,starwars_trump,starwars_trump_c.png,filler,3
61115686fa7f267dae6767fc,44.27,younger,25,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,26,disease_illinois,disease_illinois_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,27,library_americanflag,library_americanflag_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,28,hurricane_relief,hurricane_relief_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,29,un_resolutions,un_resolutions_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,30,veteran_suicide,veteran_suicide_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,31,rep_control,rep_control_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,32,mass_shootings,mass_shootings_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,33,library_americanflag,library_americanflag_m.png,correct_3,3
61115686fa7f267dae6767fc,44.27,younger,34,un_resolutions,un_resolutions_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,35,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,36,disease_illinois,disease_illinois_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,37,trump_emotional,trump_emotional_c.png,filler,2
61115686fa7f267dae6767fc,44.27,younger,38,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,39,africa_revenue,africa_revenue_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,40,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,41,cleanest_air,cleanest_air_c.png,filler,5
61115686fa7f267dae6767fc,44.27,younger,42,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,6
61115686fa7f267dae6767fc,44.27,younger,43,guncontrol_background,guncontrol_background_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,44,pres_vacation,pres_vacation_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,45,rural_hospitals,rural_hospitals_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,47,test_american_cars,test_american_cars_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,50,biden_studentdebt,biden_studentdebt_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,51,starwars_trump,starwars_trump_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,52,us_trading_partner,us_trading_partner_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,53,missing_people,missing_people_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,55,hurricane_relief,hurricane_relief_c.png,filler,6
61115686fa7f267dae6767fc,44.27,younger,56,coronabeer_covid,coronabeer_covid_m.png,correct_3,4
61115686fa7f267dae6767fc,44.27,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,1
61115686fa7f267dae6767fc,44.27,younger,58,veteran_suicide,veteran_suicide_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,59,federal_state_dollars,federal_state_dollars_m.png,correct_3,1
61115686fa7f267dae6767fc,44.27,younger,60,energy_independence,energy_independence_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,2,biden_studentdebt,biden_studentdebt_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,3,coronabeer_covid,coronabeer_covid_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,4,cleanest_air,cleanest_air_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,5,guncontrol_background,guncontrol_background_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,6,us_trading_partner,us_trading_partner_m.png,correct_3,2
61115b08ef95f323c6b9ba99,24.97,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,6
61115b08ef95f323c6b9ba99,24.97,younger,8,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,9,africa_revenue,africa_revenue_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,10,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,5
61115b08ef95f323c6b9ba99,24.97,younger,11,rural_hospitals,rural_hospitals_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,13,energy_independence,energy_independence_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,14,pres_vacation,pres_vacation_m.png,correct_3,5
61115b08ef95f323c6b9ba99,24.97,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,16,missing_people,missing_people_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,17,trump_emotional,trump_emotional_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,18,federal_state_dollars,federal_state_dollars_m.png,correct_3,2
61115b08ef95f323c6b9ba99,24.97,younger,19,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,3
61115b08ef95f323c6b9ba99,24.97,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,21,test_american_cars,test_american_cars_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,22,mass_shootings,mass_shootings_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,23,rep_control,rep_control_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,24,starwars_trump,starwars_trump_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,25,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,26,disease_illinois,disease_illinois_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,27,library_americanflag,library_americanflag_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,28,hurricane_relief,hurricane_relief_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,29,un_resolutions,un_resolutions_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,30,veteran_suicide,veteran_suicide_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,31,rep_control,rep_control_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,32,mass_shootings,mass_shootings_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,33,library_americanflag,library_americanflag_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,34,un_resolutions,un_resolutions_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,35,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,36,disease_illinois,disease_illinois_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,37,trump_emotional,trump_emotional_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,38,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,39,africa_revenue,africa_revenue_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,40,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,2
61115b08ef95f323c6b9ba99,24.97,younger,41,cleanest_air,cleanest_air_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,42,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,4
61115b08ef95f323c6b9ba99,24.97,younger,43,guncontrol_background,guncontrol_background_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,44,pres_vacation,pres_vacation_m.png,correct_3,5
61115b08ef95f323c6b9ba99,24.97,younger,45,rural_hospitals,rural_hospitals_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,47,test_american_cars,test_american_cars_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,2
61115b08ef95f323c6b9ba99,24.97,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,50,biden_studentdebt,biden_studentdebt_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,51,starwars_trump,starwars_trump_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,52,us_trading_partner,us_trading_partner_m.png,correct_3,2
61115b08ef95f323c6b9ba99,24.97,younger,53,missing_people,missing_people_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
61115b08ef95f323c6b9ba99,24.97,younger,55,hurricane_relief,hurricane_relief_c.png,filler,4
61115b08ef95f323c6b9ba99,24.97,younger,56,coronabeer_covid,coronabeer_covid_m.png,correct_3,3
61115b08ef95f323c6b9ba99,24.97,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,5
61115b08ef95f323c6b9ba99,24.97,younger,58,veteran_suicide,veteran_suicide_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,59,federal_state_dollars,federal_state_dollars_m.png,correct_3,1
61115b08ef95f323c6b9ba99,24.97,younger,60,energy_independence,energy_independence_c.png,filler,2
6118bc3697553df24b86ad7d,29.06,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,3
6118bc3697553df24b86ad7d,29.06,younger,2,black_homeownership,black_homeownership_m.png,correct_3,0
6118bc3697553df24b86ad7d,29.06,younger,3,liberian_women,liberian_women_m.png,correct_3,1
6118bc3697553df24b86ad7d,29.06,younger,4,cleanest_air,cleanest_air_c.png,filler,2
6118bc3697553df24b86ad7d,29.06,younger,5,guncontrol_background,guncontrol_background_c.png,filler,3
6118bc3697553df24b86ad7d,29.06,younger,6,ut_athletes_ipad,ut_athletes_ipad_m.png,correct_3,1
6118bc3697553df24b86ad7d,29.06,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,0
6118bc3697553df24b86ad7d,29.06,younger,8,brooms_standing,brooms_standing_m.png,correct_3,6
6118bc3697553df24b86ad7d,29.06,younger,9,africa_revenue,africa_revenue_c.png,filler,2
6118bc3697553df24b86ad7d,29.06,younger,10,vaccines_autism,vaccines_autism_m.png,correct_3,0
6118bc3697553df24b86ad7d,29.06,younger,11,cali_statelaw,cali_statelaw_m.png,correct_3,1
6118bc3697553df24b86ad7d,29.06,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,3
6118bc3697553df24b86ad7d,29.06,younger,13,energy_independence,energy_independence_c.png,filler,4
6118bc3697553df24b86ad7d,29.06,younger,14,tax_allocation,tax_allocation_m.png,correct_3,6
6118bc3697553df24b86ad7d,29.06,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,5
6118bc3697553df24b86ad7d,29.06,younger,16,coffee,coffee_m.png,correct_3,5
